StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
709751,9,20000835,1,2020,Enes Kanter,BOS,C,7,20000009,2020-10-31T22:19:28,58,1163.0,1003,29,203.0,355.0,58.3,58.6,202.0,347.8,59.3,1.0,7.3,14.6,71.4,101.0,72.1,166.3,273.4,439.6,18.3,29.4,23.9,57.1,22.4,41.8,57.1,102.0,478.4,399.4,61.1,25.2,9.1,1.1,4.0,12.8,19.9,1227.3,1227.8,1227.3,215.2,9.4,0.0,1227.8,False,,Scrambled
709427,25,20000836,1,2020,Trey Burke,DAL,PG,1,20000025,2020-10-31T22:19:28,33,451.4,530,0,95.9,213.2,45.9,53.7,63.2,136.7,47.2,32.6,76.5,43.6,23.5,29.6,80.9,16.3,34.7,51.0,3.4,7.0,5.2,84.7,16.3,2.1,21.4,33.7,247.9,226.2,55.8,18.5,24.0,1.6,0.3,9.0,20.4,469.7,480.9,469.7,25.5,0.0,0.0,480.9,False,,Scrambled
710896,7,20000837,1,2020,Alec Burks,PHI,SG,19,20000007,2020-10-31T22:19:28,66,1715.5,1789,14,327.4,783.4,42.6,50.3,209.1,476.3,44.8,118.3,307.0,39.3,239.7,270.3,90.5,49.0,238.7,287.6,3.1,15.0,9.2,192.8,63.2,17.3,92.8,130.6,1012.9,902.3,57.2,20.5,16.4,1.8,0.9,9.7,24.6,1796.1,1837.0,1796.1,-228.5,1.0,0.0,1837.0,False,,Scrambled
709492,19,20000839,1,2020,Rodney Hood,POR,SG,21,20000019,2020-10-31T22:19:28,21,395.1,630,41,88.7,175.4,51.6,61.7,53.0,103.0,52.5,35.7,72.4,50.3,21.4,27.5,79.4,10.2,63.2,73.4,1.8,10.6,6.3,32.6,17.3,4.2,19.4,46.9,234.6,187.6,63.8,14.0,7.3,1.4,0.6,9.7,14.2,416.6,426.4,416.6,5.2,0.0,0.0,426.4,False,,Scrambled
709619,17,20000840,1,2020,Rudy Gobert,UTA,C,68,20000017,2020-10-31T22:19:28,68,2567.0,2379,47,393.7,568.1,70.7,70.7,393.7,568.1,70.7,0.0,0.0,0.0,259.1,411.1,64.3,234.6,699.7,934.3,11.5,31.9,22.0,103.0,52.0,136.7,132.6,219.3,1046.5,749.0,71.2,24.2,6.8,1.1,5.0,15.3,16.6,2755.7,2755.0,2755.7,298.9,50.0,0.0,2755.0,False,,Scrambled
709760,12,20000841,1,2020,Dante Exum,CLE,PG,1,20000012,2020-10-31T22:19:28,35,316.6,495,37,57.1,121.4,48.0,54.9,41.8,77.5,55.0,15.3,43.9,35.6,32.6,43.9,75.9,12.2,56.1,68.3,2.8,12.9,8.0,40.8,13.3,8.3,31.6,38.8,162.2,140.7,58.8,12.1,11.7,1.4,1.5,18.7,15.3,338.0,343.5,338.0,-111.2,0.0,0.0,343.5,False,,Scrambled
709441,17,20000842,1,2020,Joe Ingles,UTA,SF,45,20000017,2020-10-31T22:19:28,72,1642.3,2179,35,250.9,564.1,45.4,58.2,107.1,204.0,53.6,143.8,360.1,40.7,75.5,95.9,80.3,27.5,256.0,283.6,1.5,12.7,7.4,380.5,66.3,11.2,144.8,157.1,721.1,606.2,60.7,14.7,24.9,1.5,0.4,19.7,15.5,1719.8,1805.4,1719.8,241.7,3.1,0.0,1805.4,False,,Scrambled
709768,28,20000847,1,2020,Marcus Morris,LAC,PF,62,20000028,2020-10-31T22:19:28,62,1624.0,1975,17,362.1,826.2,44.7,53.7,217.3,471.2,47.0,144.8,355.0,41.6,184.6,224.4,83.9,60.2,257.0,317.2,3.4,13.4,8.7,87.7,47.9,30.6,98.9,183.6,1053.7,924.9,58.0,16.9,6.8,1.2,1.4,10.1,22.3,1702.6,1766.4,1702.6,44.9,3.1,0.0,1766.4,False,,Scrambled
709506,27,20000848,1,2020,Markieff Morris,LAL,PF,17,20000027,2020-10-31T22:19:28,58,976.2,1211,31,207.1,467.2,45.2,55.0,117.3,234.6,51.0,89.8,232.6,39.4,67.3,86.7,79.2,40.8,181.6,222.4,3.9,16.5,10.2,78.5,31.6,17.3,77.5,135.7,571.2,505.3,57.6,15.0,9.5,1.3,1.3,13.6,20.8,1025.2,1072.5,1025.2,-128.5,1.0,0.0,1072.5,False,,Scrambled
709669,4,20000849,1,2020,Goran Dragic,MIA,PG,3,20000004,2020-10-31T22:19:28,59,1616.6,1695,56,325.4,738.5,45.0,53.7,198.9,393.7,51.5,126.5,344.8,37.4,194.8,250.9,79.2,29.6,161.2,190.7,2.1,10.4,6.5,307.0,40.8,10.2,146.9,126.5,972.1,848.9,58.4,19.8,29.8,1.2,0.6,15.0,26.6,1667.6,1767.4,1667.6,168.3,3.1,0.0,1767.4,False,,Scrambled
710922,15,20000850,1,2020,Eric Bledsoe,MIL,PG,61,20000015,2020-10-31T22:19:28,61,1795.8,1679,19,340.7,718.1,48.3,53.8,265.2,498.8,54.3,75.5,219.3,35.1,172.4,218.3,80.6,44.9,243.8,288.7,2.9,13.8,8.8,334.6,58.1,26.5,151.0,130.6,929.2,814.1,58.2,22.0,29.2,1.6,1.4,16.0,24.3,1880.5,1926.5,1880.5,441.7,2.1,0.0,1926.5,False,,Scrambled
710897,20,20000851,1,2020,Gerald Green,DEN,SG,0,20000020,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
710905,30,20000852,1,2020,Alex Len,SAC,C,12,20000030,2020-10-31T22:19:28,55,1004.9,989,40,180.5,325.4,56.6,59.2,164.2,265.2,63.1,16.3,60.2,27.6,69.4,107.1,66.1,102.0,225.4,327.4,11.5,26.8,19.0,51.0,23.5,49.0,56.1,129.5,446.8,372.5,61.2,20.8,8.1,1.2,4.9,13.3,19.3,1077.3,1069.7,1077.3,-113.2,8.3,0.0,1069.7,False,,Scrambled
709543,21,20000854,1,2020,Anthony Tolliver,MEM,PF,13,20000021,2020-10-31T22:19:28,55,483.3,888,55,66.3,185.6,36.4,50.5,16.3,37.7,44.1,50.0,147.9,34.5,21.4,29.6,73.8,34.7,122.4,157.1,4.3,14.5,9.7,42.8,19.4,11.2,34.7,75.5,204.0,198.7,52.3,8.7,6.2,1.1,1.1,15.2,11.2,513.9,535.0,513.9,-106.1,1.0,0.0,535.0,False,,Scrambled
710869,22,20000856,1,2020,P.J. Tucker,HOU,SF,72,20000022,2020-10-31T22:19:28,72,1425.7,2516,13,180.5,434.5,42.3,55.1,71.4,129.5,56.2,109.1,305.0,36.5,39.8,49.0,82.8,114.2,371.3,485.5,4.9,15.9,10.3,117.3,78.5,36.7,73.4,233.6,510.0,456.1,57.0,10.2,6.3,1.5,1.3,14.1,9.1,1540.9,1550.4,1540.9,158.1,6.2,0.0,1550.4,False,,Scrambled
709699,13,20000858,1,2020,T.J. Warren,IND,SF,67,20000013,2020-10-31T22:19:28,67,1989.5,2246,31,544.7,1016.9,54.7,59.4,451.9,786.4,58.6,92.8,230.5,41.1,170.3,208.1,83.5,69.4,216.2,285.6,3.6,10.6,7.3,101.0,79.6,34.7,85.7,190.7,1352.5,1108.5,62.2,21.5,7.4,1.8,1.4,7.5,23.9,2103.8,2096.1,2103.8,128.5,2.1,0.0,2096.1,False,,Scrambled
709531,24,20000860,1,2020,Rudy Gay,SA,SF,5,20000024,2020-10-31T22:19:28,67,1407.0,1489,38,271.3,607.9,45.5,51.8,195.8,383.5,52.1,75.5,224.4,34.3,122.4,138.7,90.0,62.2,307.0,369.2,4.7,22.6,13.6,116.3,35.7,33.7,89.8,105.1,740.5,669.0,56.4,18.5,11.6,1.2,2.1,12.1,22.5,1476.3,1514.2,1476.3,12.2,4.2,0.0,1514.2,False,,Scrambled
708316,27,20000862,1,2020,DeMarcus Cousins,LAL,C,0,20000027,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
710921,22,20000864,1,2020,Ben McLemore,HOU,SG,23,20000022,2020-10-31T22:19:28,71,1083.6,1651,30,246.8,555.9,45.3,62.1,62.2,94.9,66.9,184.6,461.0,40.8,51.0,68.3,76.1,21.4,138.7,160.1,1.4,9.2,5.3,59.2,45.9,16.3,51.0,158.1,729.3,586.0,63.4,14.4,5.4,1.3,0.9,8.3,16.4,1145.9,1211.0,1145.9,190.7,1.0,0.0,1211.0,False,,Scrambled
708342,10,20000874,1,2020,Serge Ibaka,TOR,PF,27,20000010,2020-10-31T22:19:28,55,1572.7,1514,40,349.9,683.4,52.2,57.5,278.5,497.8,57.0,71.4,185.6,39.3,90.8,126.5,73.2,116.3,344.8,461.0,8.6,23.9,16.4,78.5,28.6,46.9,111.2,156.1,861.9,739.1,59.5,21.1,8.9,0.9,3.1,13.3,24.6,1648.2,1717.7,1648.2,96.9,20.4,0.0,1717.7,False,,Scrambled
709608,18,20000875,1,2020,Steven Adams,OKC,C,63,20000018,2020-10-31T22:19:28,63,1779.5,1714,29,288.7,487.6,60.4,60.6,287.6,484.5,60.6,1.0,3.1,34.0,119.3,205.0,59.4,211.1,383.5,594.7,14.3,24.5,19.5,148.9,52.0,68.3,95.9,124.4,697.7,577.8,61.6,22.7,13.5,1.5,3.6,14.5,17.7,1899.9,1891.3,1899.9,152.0,22.4,0.0,1891.3,False,,Scrambled
709482,18,20000876,1,2020,Andre Roberson,OKC,SG,0,20000018,2020-10-31T22:19:28,7,65.7,88,57,8.3,29.6,28.2,35.2,5.2,15.3,34.0,3.1,14.3,21.8,1.0,2.1,51.0,7.3,20.4,27.5,9.5,25.2,17.5,4.2,1.0,3.1,2.1,13.3,20.4,30.5,34.0,7.1,6.5,0.6,3.1,6.5,16.6,69.8,69.6,69.8,-3.1,0.0,0.0,69.6,False,,Scrambled
710882,22,20000877,1,2020,Russell Westbrook,HOU,PG,57,20000022,2020-10-31T22:19:28,57,2720.0,2090,11,616.1,1306.6,48.1,50.3,560.0,1089.4,52.4,56.1,217.3,26.3,295.8,387.6,77.8,102.0,358.0,460.0,5.3,18.5,11.8,409.0,94.9,20.4,260.1,204.0,1584.1,1477.2,54.7,25.7,36.3,2.2,0.9,15.3,35.3,2835.3,2947.0,2835.3,126.5,22.4,8.3,2947.0,False,,Scrambled
792767,8,20000878,1,2020,Lance Thomas,BKN,SF,4,20000008,2020-10-31T22:19:28,7,43.5,99,47,8.3,23.5,35.5,44.4,4.2,10.2,40.8,4.2,13.3,31.4,4.2,4.2,102.0,2.1,11.2,13.3,2.2,11.6,7.2,6.2,0.0,0.0,6.2,11.2,24.5,25.3,49.0,4.6,8.5,0.0,0.0,19.9,13.5,43.5,49.2,43.5,-56.1,0.0,0.0,49.2,False,,Scrambled
709697,28,20000881,1,2020,Reggie Jackson,LAC,PG,16,20000028,2020-10-31T22:19:28,31,667.5,757,38,136.7,332.5,41.9,50.7,78.5,184.6,43.4,58.1,147.9,40.1,45.9,55.1,85.0,17.3,76.5,93.8,2.5,10.4,6.7,128.5,13.3,5.2,52.0,60.2,377.4,356.8,54.0,16.7,25.4,0.9,0.6,13.0,23.2,685.8,728.8,685.8,110.2,1.0,0.0,728.8,False,,Scrambled
709488,13,20000882,1,2020,Jeremy Lamb,IND,SG,42,20000013,2020-10-31T22:19:28,46,1086.3,1317,12,220.3,488.6,46.0,51.5,166.3,327.4,51.8,54.1,161.2,34.2,93.8,112.2,85.3,24.5,179.5,204.0,2.1,15.1,8.8,97.9,56.1,22.4,51.0,106.1,588.5,537.9,55.8,16.7,10.8,2.2,1.6,9.0,20.1,1164.8,1152.1,1164.8,1.0,2.1,0.0,1152.1,False,,Scrambled
709742,8,20000884,1,2020,Kevin Durant,BKN,SF,0,20000008,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
709698,20,20000887,1,2020,Will Barton,DEN,SG,58,20000020,2020-10-31T22:19:28,58,1756.4,1953,54,338.6,752.8,45.9,53.3,228.5,459.0,50.8,110.2,293.8,38.2,104.0,135.7,78.2,77.5,294.8,372.3,4.6,17.2,10.9,216.2,62.2,29.6,89.8,123.4,891.5,812.5,56.0,18.4,16.3,1.6,1.4,10.1,20.6,1848.2,1885.7,1848.2,248.9,7.3,0.0,1885.7,False,,Scrambled
709756,27,20000890,1,2020,Dion Waiters,LAL,SG,0,20000027,2020-10-31T22:19:28,10,177.3,211,26,41.8,101.0,42.2,49.5,26.5,53.0,51.0,15.3,47.9,32.5,14.3,17.3,84.0,2.1,22.4,24.5,1.1,11.7,6.6,20.4,4.2,6.2,16.3,21.4,113.2,108.6,53.1,14.5,14.4,1.0,2.7,13.3,25.5,187.5,194.3,187.5,29.6,0.0,0.0,194.3,False,,Scrambled
709406,6,20000896,1,2020,Reggie Bullock,NY,SF,19,20000006,2020-10-31T22:19:28,29,423.9,698,19,91.8,228.5,41.0,49.2,54.1,115.3,47.8,37.7,113.2,34.0,17.3,21.4,82.6,13.3,56.1,69.4,2.0,9.2,5.5,42.8,25.5,3.1,19.4,57.1,238.7,237.9,51.2,11.0,9.2,1.9,0.4,7.8,16.0,452.5,455.9,452.5,-79.6,0.0,0.0,455.9,False,,Scrambled
709704,1,20000901,1,2020,Ish Smith,WAS,PG,23,20000001,2020-10-31T22:19:28,68,1618.5,1823,0,314.2,702.8,45.6,50.2,250.9,530.4,48.2,63.2,172.4,37.4,63.2,87.7,73.5,30.6,192.8,223.4,1.8,12.3,7.0,340.7,60.2,30.6,96.9,108.1,754.8,741.4,51.9,17.2,27.7,1.6,1.5,11.8,19.6,1709.3,1711.3,1709.3,-142.8,1.0,0.0,1711.3,False,,Scrambled
709624,22,20000903,1,2020,Robert Covington,HOU,SF,68,20000022,2020-10-31T22:19:28,70,1908.0,2179,48,311.1,737.5,43.0,54.5,146.9,247.9,60.5,164.2,489.6,34.2,101.0,126.5,81.4,64.3,408.0,472.3,3.2,20.2,11.6,89.8,116.3,95.9,105.1,224.4,887.4,793.1,57.0,16.3,6.1,2.6,3.9,11.9,17.5,2120.2,2077.0,2120.2,34.7,7.3,0.0,2077.0,False,,Scrambled
709763,19,20000904,1,2020,Hassan Whiteside,POR,C,61,20000019,2020-10-31T22:19:28,67,2618.3,2048,21,444.7,716.0,63.3,63.6,440.6,708.9,63.4,4.2,7.3,58.2,167.3,243.8,70.0,263.2,659.9,923.1,13.9,34.0,24.0,79.6,26.5,199.9,122.4,199.9,1060.8,823.3,65.7,27.9,6.1,0.6,8.7,13.2,20.0,2844.8,2805.8,2844.8,116.3,52.0,0.0,2805.8,False,,Scrambled
709655,14,20000912,1,2020,Langston Galloway,DET,SG,6,20000014,2020-10-31T22:19:28,66,1107.0,1736,10,240.7,552.8,44.4,56.8,106.1,215.2,50.3,134.6,337.6,40.7,74.5,86.7,87.6,33.7,118.3,152.0,2.3,8.1,5.2,103.0,49.0,11.2,40.8,97.9,690.5,591.0,59.6,14.4,9.2,1.4,0.6,6.7,16.3,1167.2,1202.3,1167.2,-145.9,0.0,0.0,1202.3,False,,Scrambled
709467,8,20000916,1,2020,Tyler Johnson,BKN,SG,7,20000008,2020-10-31T22:19:28,39,508.4,723,17,98.9,255.0,39.6,47.3,60.2,133.6,45.9,38.8,121.4,32.5,42.8,51.0,85.7,18.4,60.2,78.5,2.8,8.8,5.8,75.5,16.3,9.4,29.6,59.2,279.5,277.4,51.4,12.8,15.3,1.1,1.1,10.0,18.2,533.9,546.5,533.9,-105.1,0.0,0.0,546.5,False,,Scrambled
709752,25,20000933,1,2020,Seth Curry,DAL,SG,25,20000025,2020-10-31T22:19:28,64,1208.7,1606,38,289.7,585.5,50.5,63.2,141.8,258.1,56.0,147.9,327.4,46.1,81.6,98.9,84.2,27.5,120.4,147.9,1.9,8.1,5.0,126.5,38.8,9.4,63.2,115.3,808.9,629.0,65.6,18.2,11.8,1.2,0.5,9.5,18.9,1256.6,1321.7,1256.6,164.2,0.0,0.0,1321.7,False,,Scrambled
769470,26,20001075,1,2020,Jeremy Pargo,GS,PG,0,20000026,2020-10-31T22:19:28,3,39.4,45,18,11.2,22.4,51.0,55.6,8.3,15.3,54.4,3.1,7.3,43.8,0.0,1.0,0.0,1.0,2.1,3.1,2.5,5.3,3.8,8.3,1.0,0.0,4.2,8.3,25.5,22.9,56.7,16.0,33.5,1.1,0.0,15.4,26.1,40.4,43.1,40.4,0.0,0.0,0.0,43.1,False,,Scrambled
709554,30,20001389,1,2020,Richaun Holmes,SAC,PF,38,20000030,2020-10-31T22:19:28,44,1197.1,1266,46,227.5,350.9,66.1,66.1,227.5,350.9,66.1,0.0,0.0,0.0,94.9,120.4,80.4,129.5,235.6,365.2,11.5,21.9,16.5,42.8,41.8,57.1,53.0,172.4,549.8,403.8,69.5,22.0,5.3,1.7,4.5,11.8,16.1,1296.0,1261.7,1296.0,16.3,13.3,0.0,1261.7,False,,Scrambled
708375,23,20001391,1,2020,Jahlil Okafor,NO,C,9,20000023,2020-10-31T22:19:28,30,480.3,475,58,103.0,165.2,63.5,64.3,102.0,162.2,64.2,1.0,3.1,34.0,40.8,63.2,65.8,49.0,80.6,129.5,11.1,18.3,14.7,37.7,7.3,22.4,38.8,68.3,247.9,193.1,65.4,22.1,12.2,0.7,4.1,17.0,20.4,509.9,509.7,509.9,-103.0,2.1,0.0,509.7,False,,Scrambled
709593,29,20001393,1,2020,Kelly Oubre Jr.,PHO,SF,55,20000029,2020-10-31T22:19:28,56,1780.6,1972,21,380.5,842.5,46.1,52.7,270.3,529.4,52.1,110.2,313.1,35.9,195.8,250.9,79.6,68.3,299.9,368.2,4.0,17.4,10.6,86.7,72.4,40.8,84.7,195.8,1066.9,952.9,57.1,18.6,6.9,1.8,1.9,8.5,22.9,1893.8,1910.2,1893.8,-27.5,9.4,0.0,1910.2,False,,Scrambled
709632,29,20001396,1,2020,Frank Kaminsky,PHO,PF,13,20000029,2020-10-31T22:19:28,39,727.0,793,28,140.8,313.1,45.9,52.5,98.9,186.7,54.1,41.8,126.5,33.8,62.2,91.8,69.2,35.7,143.8,179.5,5.1,20.8,12.8,76.5,14.3,10.2,37.7,76.5,385.6,353.5,55.6,17.8,14.5,0.9,1.2,10.0,21.5,751.4,777.2,751.4,-9.2,1.0,0.0,777.2,False,,Scrambled
709498,7,20001400,1,2020,Josh Richardson,PHI,SF,53,20000007,2020-10-31T22:19:28,55,1304.4,1727,13,283.6,658.9,43.9,50.5,196.9,404.9,49.6,86.7,254.0,34.8,116.3,143.8,82.5,41.8,135.7,177.5,2.8,9.0,5.9,165.2,53.0,36.7,106.1,138.7,770.1,722.2,54.4,14.5,14.2,1.6,1.9,13.1,21.2,1394.1,1409.6,1394.1,121.4,0.0,0.0,1409.6,False,,Scrambled
709541,21,20001401,1,2020,Justise Winslow,MEM,SF,5,20000021,2020-10-31T22:19:28,11,283.2,359,15,51.0,131.6,39.6,41.9,44.9,104.0,44.0,6.2,27.5,22.6,18.4,27.5,68.0,16.3,58.1,74.5,5.1,17.1,11.1,44.9,7.3,5.2,24.5,38.8,126.5,143.7,44.9,11.0,17.2,1.0,1.3,14.8,20.0,295.4,303.7,295.4,53.0,1.0,0.0,303.7,False,,Scrambled
709437,19,20001403,1,2020,Mario Hezonja,POR,SG,4,20000019,2020-10-31T22:19:28,53,611.8,888,22,93.8,222.4,43.0,48.7,69.4,142.8,49.6,24.5,79.6,31.4,49.0,60.2,83.0,30.6,157.1,187.7,3.8,18.6,11.3,51.0,36.7,9.4,42.8,109.1,261.1,248.8,53.6,11.2,7.8,2.0,0.9,15.0,14.2,657.7,656.4,657.7,-179.5,1.0,0.0,656.4,False,,Scrambled
792761,1,20001404,1,2020,Jerian Grant,WAS,PG,0,20000001,2020-10-31T22:19:28,6,49.7,82,20,10.2,27.5,37.7,41.5,8.3,19.4,42.9,2.1,8.3,25.5,5.2,7.3,72.8,2.1,4.2,6.2,2.7,5.9,4.2,9.4,1.0,1.0,3.1,11.2,27.5,30.7,45.9,8.8,15.5,0.6,1.1,9.4,17.6,51.7,52.5,51.7,-3.1,0.0,0.0,52.5,False,,Scrambled
709693,2,20001405,1,2020,Guillermo Hernangomez,CHA,C,0,20000002,2020-10-31T22:19:28,31,406.3,382,14,75.5,141.8,54.3,55.8,70.4,119.3,60.2,5.2,22.4,23.2,37.7,60.2,64.0,43.9,92.8,136.7,12.3,28.0,19.9,29.6,10.2,7.3,30.6,32.6,193.8,168.3,58.8,21.8,13.8,1.4,1.8,15.7,23.5,423.6,434.0,423.6,-18.4,2.1,0.0,434.0,False,,Scrambled
709486,25,20001406,1,2020,Kristaps Porzingis,DAL,PF,57,20000025,2020-10-31T22:19:28,57,2228.7,1849,46,406.0,950.6,43.6,51.3,261.1,539.6,49.4,144.8,411.1,35.9,230.5,288.7,81.5,102.0,448.8,550.8,6.1,25.6,15.9,104.0,41.8,117.3,93.8,188.7,1187.3,1077.7,56.2,23.9,9.1,1.1,5.6,8.3,27.7,2387.8,2413.8,2387.8,273.4,25.5,0.0,2413.8,False,,Scrambled
708376,10,20001408,1,2020,Rondae Hollis-Jefferson,TOR,SF,6,20000010,2020-10-31T22:19:28,60,1015.5,1143,55,158.1,335.6,48.0,48.3,155.0,312.1,50.7,3.1,23.5,13.3,107.1,145.9,74.9,112.2,176.5,288.7,10.8,16.2,13.6,108.1,46.9,23.5,60.2,117.3,426.4,399.8,54.4,17.8,13.9,2.0,2.1,13.3,17.6,1085.9,1064.6,1085.9,80.6,2.1,0.0,1064.6,False,,Scrambled
709647,2,20001413,1,2020,Terry Rozier,CHA,PG,63,20000002,2020-10-31T22:19:28,63,1891.8,2207,22,406.0,959.8,43.1,52.4,230.5,528.4,44.5,175.4,431.5,41.5,169.3,193.8,89.1,51.0,230.5,281.5,2.5,12.1,7.2,264.2,62.2,10.2,143.8,128.5,1156.7,1045.1,56.4,17.6,20.8,1.5,0.4,12.3,24.3,1964.2,2068.6,1964.2,-404.9,2.1,0.0,2068.6,False,,Scrambled
708354,10,20001416,1,2020,Norman Powell,TOR,SF,26,20000010,2020-10-31T22:19:28,52,1305.1,1508,49,301.9,610.0,50.5,59.7,190.7,331.5,58.6,111.2,278.5,40.7,131.6,156.1,86.0,26.5,167.3,193.8,2.0,11.7,7.1,92.8,61.2,21.4,78.5,110.2,846.6,678.6,63.6,20.3,10.1,2.0,1.4,10.6,22.0,1387.7,1409.6,1387.7,151.0,0.0,0.0,1409.6,False,,Scrambled
709511,25,20001418,1,2020,Delon Wright,DAL,PG,5,20000025,2020-10-31T22:19:28,73,1373.9,1600,46,193.8,419.2,47.1,53.1,145.9,289.7,51.4,47.9,129.5,37.7,78.5,102.0,78.5,71.4,214.2,285.6,4.9,14.1,9.7,248.9,86.7,22.4,74.5,94.9,514.1,464.1,56.5,17.8,21.5,2.7,1.2,14.1,14.7,1483.1,1451.0,1483.1,37.7,1.0,0.0,1451.0,False,,Scrambled
709716,11,20001419,1,2020,Cristiano Da Silva Felicio,CHI,C,0,20000011,2020-10-31T22:19:28,22,243.2,393,47,34.7,55.1,64.3,64.3,34.7,53.0,66.7,0.0,2.1,0.0,18.4,23.5,79.9,56.1,47.9,104.0,15.3,14.4,14.9,16.3,10.2,2.1,18.4,34.7,87.7,65.4,68.5,14.1,5.9,1.3,0.5,22.3,9.5,255.4,257.6,255.4,-58.1,0.0,0.0,257.6,False,,Scrambled
709423,6,20001420,1,2020,Bobby Portis,NY,PF,5,20000006,2020-10-31T22:19:28,66,1272.6,1421,26,270.3,600.8,45.9,51.6,202.0,410.0,50.3,68.3,190.7,36.5,72.4,94.9,77.8,81.6,263.2,344.8,6.2,20.7,13.2,100.0,32.6,18.4,74.5,112.2,681.4,642.5,54.1,17.1,11.3,1.2,1.3,10.6,21.9,1323.6,1368.8,1323.6,-194.8,5.2,0.0,1368.8,False,,Scrambled
709571,12,20001421,1,2020,Cedi Osman,CLE,SF,65,20000012,2020-10-31T22:19:28,65,1300.7,1948,17,271.3,621.2,44.6,55.0,145.9,293.8,50.7,125.5,327.4,39.1,64.3,95.9,68.3,39.8,195.8,235.6,2.3,11.5,7.0,157.1,55.1,16.3,92.8,163.2,732.4,663.4,56.3,12.6,11.9,1.4,0.7,12.5,17.0,1372.1,1424.7,1372.1,-357.0,2.1,0.0,1424.7,False,,Scrambled
780078,12,20001422,1,2020,Sir'Dominic Pointer,CLE,SF,0,20000012,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
709605,13,20001424,1,2020,Myles Turner,IND,C,62,20000013,2020-10-31T22:19:28,62,1648.7,1862,56,273.4,598.7,46.6,54.1,185.6,343.7,55.1,87.7,255.0,35.1,129.5,172.4,76.6,87.7,327.4,415.1,5.4,19.5,12.5,73.4,46.9,134.6,86.7,169.3,764.0,674.6,57.7,17.2,5.6,1.3,6.6,11.6,18.4,1830.3,1770.5,1830.3,-7.1,9.4,0.0,1770.5,False,,Scrambled
708368,10,20001427,1,2020,Stanley Johnson,TOR,SF,0,20000010,2020-10-31T22:19:28,25,142.2,152,43,22.4,60.2,38.0,45.0,15.3,35.7,43.8,7.3,24.5,29.8,9.4,16.3,57.3,7.3,30.6,37.7,5.3,21.1,13.3,20.4,6.2,4.2,15.3,16.3,61.2,67.4,46.4,12.9,19.8,2.0,2.7,18.9,23.8,152.4,155.3,152.4,12.2,0.0,0.0,155.3,False,,Scrambled
709575,30,20001429,1,2020,Nemanja Bjelica,SAC,PF,67,20000030,2020-10-31T22:19:28,72,1825.9,2051,8,320.3,666.1,49.1,59.5,183.6,339.7,55.2,136.7,326.4,42.7,70.4,85.7,83.7,113.2,353.9,467.2,6.3,20.3,13.1,207.1,63.2,40.8,101.0,220.3,847.6,703.8,61.4,18.2,15.0,1.6,2.0,12.8,17.5,1929.9,1983.4,1929.9,4.2,10.2,0.0,1983.4,False,,Scrambled
